1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
-0.016444539499999997,-0.0039257576484702985,0.027473889822035594,0.024691559211842375,-0.0035519713028697134,0.026549906081216247,0.0054429282856571365,0.02235823174634927,-0.019947963296329647,-0.015513230900000003,0.05825475392460754,0.024907776222377765,0.026492866200000003,0.005748461507698461,0.011384998999999998,0.03670458191638329,0.014726671734346868,-0.052670916066426564,-0.08277329932993299,-0.007809520347965203,-0.00841709,0.04062004709058188,0.062264124500000004,-0.014423962592518503,0.03207704511353406
0.06387334929999999,-0.00062016876624675,0.03987526874625075,-0.002748880376075213,0.032304899710029,0.0030332673534706946,0.018406245449089823,0.029661033306661328,-0.02846909590959097,-0.027979764000000004,0.05450224487551246,0.013480614838516152,0.014159076599999997,0.03674871915616876,0.014030314399999997,-0.003207246249249854,0.008896329665933183,-0.015060345538215284,-0.09196865066506649,0.032932148485151476,0.031040222499999992,0.0259677175564887,0.014776841899999999,0.0409249224844969,0.013012790437131137
0.024132035100000004,0.006826921615676865,0.038572894921015795,-0.043843158131626335,-0.0011684922507749212,0.011421334466893378,-0.005951071814362873,0.04765348179635926,-0.020297571757175722,0.008050543099999998,0.021256249375062503,0.03929373512648736,0.008296201700000002,0.016315445910817836,-0.010814464699999998,0.035114382976595325,-0.0007479013802760559,0.01368684363745498,0.07191124362436244,0.029369499550044992,0.017067397499999994,0.018821168066386722,0.06356588540000001,-0.005669704040808162,0.00043656436931079263
0.0043393159,-0.003925588282343531,0.024893825434913024,0.003194474094818962,0.02397620887911209,0.033438857371474284,0.007900204440888181,-0.0055702966593318675,0.004664009300930094,0.032156083200000005,0.030139121387861213,0.040856990800919916,0.0714704922,-0.01879866656668666,0.0044057131,0.010592761252250454,0.03956557931586317,0.025537509703881543,0.0010501668166816684,0.02656035966403359,0.03395913439999999,0.004519187262547489,0.006460887099999998,0.0016982739547909617,0.007030798239471846
0.0037425897000000017,0.02402733113377325,0.011197116776644672,-0.003446138327665536,0.006160472752724728,0.026295389377875573,0.08309149199839971,-0.022696526405281053,0.01588096239623963,0.026843847900000002,-0.01833157474252575,-0.013595872012798724,0.063837897,0.026370760847830438,0.015493381299999994,-0.016917204340868176,0.019297552710542107,0.024531591936774705,0.0467737190719072,-0.04971219238076191,-0.004310307699999999,-0.010619703959208155,0.010414801500000001,-0.020507465193038605,0.014923748824647393
-0.003784785500000001,0.002751502099580086,0.005289589482103579,-0.004454500100020003,0.029955136986301374,-0.00218803870774155,0.041193481196239265,0.031470265953190635,-0.001574258825882585,0.007544595900000001,-0.02358368793120689,-0.022494356064393567,0.011819993099999995,0.04283189952009599,0.019606987899999997,0.009767324864972997,-0.01862968733746749,-0.03230017286914765,0.002417548454845486,-0.019945541345865403,-0.007905796299999997,0.03592960527894422,0.0027655329,0.025964417583516707,-0.04184091297389217
0.0250185312,0.03589600279944011,0.025820182363527296,0.01177934116823365,0.015943896610338966,-0.05015808831766353,0.055253145029005815,-0.049832124524904986,0.047206521552155226,0.0191861043,-0.0001301262873712617,-0.061234370162983734,0.04382765670000001,-0.010467226654669062,0.03469346649999999,0.030428610722144433,-0.02725026565313062,0.002543639055622252,0.044000553855385545,0.02684819458054194,-0.0045181162,0.025312750949810038,0.046717307300000004,-0.04551813952790558,0.023291686305891762
0.0191855031,0.012999638872225558,0.030508290841831633,0.016862882976595325,0.023673746925307465,0.044566053410682135,0.01191826565313063,-0.07371120074014803,-0.007851113311331134,0.05641180720000001,0.021231028397160283,0.014230751924807522,0.023443947,0.04624478084383123,-0.028162845099999993,0.001985339867973596,0.03908157351470294,-0.002641173769507805,0.028909686468646868,-0.007296937806219374,0.004247480599999992,0.00987515866826635,-0.043140559,0.057143664032806574,-0.01735040852255676
0.018460785,0.014931861727654467,0.017392820935812837,0.008624871774354871,0.030723750724927508,0.03082444228845769,0.06416411292258455,0.05903565703140628,-0.024043099509951003,0.04120273200000002,-0.07458644785521448,-0.025918821117888215,0.012691091899999996,0.01155361047790442,-0.0094257407,0.010566802760552111,0.019159210842168435,-0.019049048819527813,-6.186598659866076e-05,0.049674296570342946,-0.031224939899999984,0.010659593181363726,0.04179543320000001,-0.024026422584516906,0.00718261548464539
0.002897710799999998,-0.020168349430113978,0.005850925414917014,0.0019924381876375253,0.007065856214378564,-0.011101709041808358,0.011082542008401678,0.054291896779355885,-0.008202815681568163,0.004519619200000004,0.03698632486751325,0.017773453754624538,0.012089216999999996,0.005398656268746249,-0.0363750519,0.04508467663532707,0.017605184836967394,-0.11920606612645057,0.014606800980098008,0.03895763483651634,0.07465998519999999,0.001832689362127575,0.0422098021,0.052806091718343676,0.07291254496348903
0.0266607491,0.013753792841431715,-0.035627030593881226,-0.024080916983396684,0.016338111488851115,0.04252185047009401,0.024819498999799964,0.021000615923184633,0.002998358835883591,-0.007080781300000003,0.032764736626337373,0.01892622007799221,0.0699081517,0.08568055628874224,0.003286460299999996,0.05310329185837168,-0.020913164232846573,-0.05893129361744697,0.039745946894689466,0.008431703429657031,0.019615384499999992,0.020903091181763648,-0.006699076900000002,0.021898092018403682,-0.007598922776833051
0.028102741099999995,0.019003410417916415,0.02985299330133973,-0.011264621124224845,0.02682219498050195,0.018866067613522695,0.049287073914782965,0.06674033576715344,0.025114499849984998,0.06402790710000002,0.038436139686031406,0.000155220077992201,0.0420996538,0.0722048801239752,0.017539929,-0.00909220414082817,-0.0012722353470694127,-0.008482523309323734,0.02651102200220022,0.04448739556044394,-0.0012287013999999997,-0.003098501199760048,0.011919959900000002,0.012691597219443889,0.025523300190057018
